Prefix Length,Determiners,Prompt,Answer,Correct
1,some-all,"The teacher ate both of the oranges. Did the teacher eat all of the oranges? Yes.
Robin got some of the hats. Did Robin get all of the hats?", No.,1
1,all-some,"The teacher ate both of the oranges. Did the teacher eat all of the oranges? Yes.
All of the cars are cheap. Are some of the cars cheap?", Yes.,1
1,all-all,"The teacher ate both of the oranges. Did the teacher eat all of the oranges? Yes.
Adam had all of the candles. Did Adam have all of the candles?", Yes.,1
1,some-some,"The teacher ate both of the oranges. Did the teacher eat all of the oranges? Yes.
The singer spotted some of the churros. Did the singer spot some of the churros?", Yes.,1
1,some-all,"Mark got both of the backpacks. Did Mark get both of the backpacks? Yes.
Lucy spotted some of the strawberries. Did Lucy spot all of the strawberries?", No.,1
1,all-some,"Mark got both of the backpacks. Did Mark get both of the backpacks? Yes.
The teacher wanted all of the snacks. Did the teacher want some of the snacks?", No.,0
1,all-all,"Mark got both of the backpacks. Did Mark get both of the backpacks? Yes.
Adam ate all of the snacks. Did Adam eat all of the snacks?", Yes.,1
1,some-some,"Mark got both of the backpacks. Did Mark get both of the backpacks? Yes.
Lucy purchased some of the sweaters. Did Lucy purchase some of the sweaters?", Yes.,1
1,some-all,"The man ordered two of the bottles. Did the man order two of the bottles? Yes.
The man got some of the pretzels. Did the man get all of the pretzels?", No.,1
1,all-some,"The man ordered two of the bottles. Did the man order two of the bottles? Yes.
Michael saw all of the pretzels. Did Michael see some of the pretzels?", No.,0
1,all-all,"The man ordered two of the bottles. Did the man order two of the bottles? Yes.
The singer spotted all of the backpacks. Did the singer spot all of the backpacks?", Yes.,1
1,some-some,"The man ordered two of the bottles. Did the man order two of the bottles? Yes.
The actor owned some of the cakes. Did the actor own some of the cakes?", No.,0
1,some-all,"Two of the cakes are cold. Are some of the cakes cold? Yes.
Mark had some of the apples. Did Mark have all of the apples?", No.,1
1,all-some,"Two of the cakes are cold. Are some of the cakes cold? Yes.
Mark sold all of the umbrellas. Did Mark sell some of the umbrellas?", Yes.,1
1,all-all,"Two of the cakes are cold. Are some of the cakes cold? Yes.
The teacher owned all of the snacks. Did the teacher own all of the snacks?", No.,0
1,some-some,"Two of the cakes are cold. Are some of the cakes cold? Yes.
Some of the toys are expensive. Are some of the toys expensive?", Yes.,1
1,some-all,"John noticed some of the giraffes. Did John notice more than one of the giraffes? Yes.
Some of the toys are expensive. Are all of the toys expensive?", No.,1
1,all-some,"John noticed some of the giraffes. Did John notice more than one of the giraffes? Yes.
Sidney sold all of the cupcakes. Did Sidney sell some of the cupcakes?", Yes.,1
1,all-all,"John noticed some of the giraffes. Did John notice more than one of the giraffes? Yes.
Bill sold all of the backpacks. Did Bill sell all of the backpacks?", Yes.,1
1,some-some,"John noticed some of the giraffes. Did John notice more than one of the giraffes? Yes.
Some of the mugs are impressive. Are some of the mugs impressive?", Yes.,1
1,some-all,"The teacher saw three of the temples. Did the teacher see more than two of the temples? Yes.
Jo had some of the backpacks. Did Jo have all of the backpacks?", No.,1
1,all-some,"The teacher saw three of the temples. Did the teacher see more than two of the temples? Yes.
The actress spotted all of the oranges. Did the actress spot some of the oranges?", Yes.,1
1,all-all,"The teacher saw three of the temples. Did the teacher see more than two of the temples? Yes.
Sally noticed all of the umbrellas. Did Sally notice all of the umbrellas?", Yes.,1
1,some-some,"The teacher saw three of the temples. Did the teacher see more than two of the temples? Yes.
The actress ate some of the snacks. Did the actress eat some of the snacks?", Yes.,1
1,some-all,"The teacher had three of the shoes. Did the teacher have three of the shoes? Yes.
The man liked some of the oranges. Did the man like all of the oranges?", No.,1
1,all-some,"The teacher had three of the shoes. Did the teacher have three of the shoes? Yes.
Sidney ordered all of the churros. Did Sidney order some of the churros?", No.,0
1,all-all,"The teacher had three of the shoes. Did the teacher have three of the shoes? Yes.
All of the bagels are affordable. Are all of the bagels affordable?", Yes.,1
1,some-some,"The teacher had three of the shoes. Did the teacher have three of the shoes? Yes.
Ann sold some of the sandwiches. Did Ann sell some of the sandwiches?", Yes.,1
1,some-all,"Half of the umbrellas are red. Are half of the umbrellas red? Yes.
Some of the pancakes are on sale. Are all of the pancakes on sale?", No.,1
1,all-some,"Half of the umbrellas are red. Are half of the umbrellas red? Yes.
The actress purchased all of the pastries. Did the actress purchase some of the pastries?", No.,0
1,all-all,"Half of the umbrellas are red. Are half of the umbrellas red? Yes.
Mark ordered all of the pretzels. Did Mark order all of the pretzels?", Yes.,1
1,some-some,"Half of the umbrellas are red. Are half of the umbrellas red? Yes.
Some of the warnings are colourful. Are some of the warnings colourful?", Yes.,1
1,some-all,"The teacher bought two of the cars. Did the teacher buy more than one of the cars? Yes.
John got some of the snacks. Did John get all of the snacks?", No.,1
1,all-some,"The teacher bought two of the cars. Did the teacher buy more than one of the cars? Yes.
Mark had all of the cupcakes. Did Mark have some of the cupcakes?", Yes.,1
1,all-all,"The teacher bought two of the cars. Did the teacher buy more than one of the cars? Yes.
All of the toys are impressive. Are all of the toys impressive?", Yes.,1
1,some-some,"The teacher bought two of the cars. Did the teacher buy more than one of the cars? Yes.
Some of the rings are impressive. Are some of the rings impressive?", Yes.,1
1,some-all,"Two of the cats are colourful. Are two of the cats colourful? Yes.
The actor spotted some of the churros. Did the actor spot all of the churros?", No.,1
1,all-some,"Two of the cats are colourful. Are two of the cats colourful? Yes.
Jim liked all of the strawberries. Did Jim like some of the strawberries?", Yes.,1
1,all-all,"Two of the cats are colourful. Are two of the cats colourful? Yes.
Mark ordered all of the shoes. Did Mark order all of the shoes?", Yes.,1
1,some-some,"Two of the cats are colourful. Are two of the cats colourful? Yes.
Some of the apples are tasty. Are some of the apples tasty?", Yes.,1
1,some-all,"Mary purchased both of the bottles. Did Mary purchase two of the bottles? Yes.
Mark saw some of the burgers. Did Mark see all of the burgers?", No.,1
1,all-some,"Mary purchased both of the bottles. Did Mary purchase two of the bottles? Yes.
Sally ate all of the sandwiches. Did Sally eat some of the sandwiches?", No.,0
1,all-all,"Mary purchased both of the bottles. Did Mary purchase two of the bottles? Yes.
The man owned all of the candles. Did the man own all of the candles?", Yes.,1
1,some-some,"Mary purchased both of the bottles. Did Mary purchase two of the bottles? Yes.
Some of the toys are pretty. Are some of the toys pretty?", Yes.,1
1,some-all,"The singer got half of the cars. Did the singer get some of the cars? Yes.
The actress ordered some of the toys. Did the actress order all of the toys?", No.,1
1,all-some,"The singer got half of the cars. Did the singer get some of the cars? Yes.
Bill purchased all of the sweaters. Did Bill purchase some of the sweaters?", No.,0
1,all-all,"The singer got half of the cars. Did the singer get some of the cars? Yes.
Robin owned all of the burgers. Did Robin own all of the burgers?", Yes.,1
1,some-some,"The singer got half of the cars. Did the singer get some of the cars? Yes.
Michael had some of the toys. Did Michael have some of the toys?", Yes.,1
1,some-all,"Two of the cars are pretty. Are more than one of the cars pretty? Yes.
Mary saw some of the dogs. Did Mary see all of the dogs?", No.,1
1,all-some,"Two of the cars are pretty. Are more than one of the cars pretty? Yes.
Jim saw all of the cakes. Did Jim see some of the cakes?", Yes.,1
1,all-all,"Two of the cars are pretty. Are more than one of the cars pretty? Yes.
All of the chocolates are tasty. Are all of the chocolates tasty?", Yes.,1
1,some-some,"Two of the cars are pretty. Are more than one of the cars pretty? Yes.
Some of the hats are green. Are some of the hats green?", Yes.,1
1,some-all,"The actress got two of the umbrellas. Did the actress get some of the umbrellas? Yes.
Mary bought some of the sweaters. Did Mary buy all of the sweaters?", No.,1
1,all-some,"The actress got two of the umbrellas. Did the actress get some of the umbrellas? Yes.
Sally purchased all of the umbrellas. Did Sally purchase some of the umbrellas?", No.,0
1,all-all,"The actress got two of the umbrellas. Did the actress get some of the umbrellas? Yes.
Mark saw all of the attractions. Did Mark see all of the attractions?", Yes.,1
1,some-some,"The actress got two of the umbrellas. Did the actress get some of the umbrellas? Yes.
Mark bought some of the pancakes. Did Mark buy some of the pancakes?", Yes.,1
1,some-all,"The actor got some of the cupcakes. Did the actor get more than one of the cupcakes? Yes.
The woman purchased some of the cherries. Did the woman purchase all of the cherries?", No.,1
1,all-some,"The actor got some of the cupcakes. Did the actor get more than one of the cupcakes? Yes.
Sophie liked all of the pretzels. Did Sophie like some of the pretzels?", Yes.,1
1,all-all,"The actor got some of the cupcakes. Did the actor get more than one of the cupcakes? Yes.
Robin ordered all of the toys. Did Robin order all of the toys?", Yes.,1
1,some-some,"The actor got some of the cupcakes. Did the actor get more than one of the cupcakes? Yes.
The actress ate some of the oranges. Did the actress eat some of the oranges?", Yes.,1
1,some-all,"The singer saw some of the apples. Did the singer see more than one of the apples? Yes.
John wanted some of the scarves. Did John want all of the scarves?", No.,1
1,all-some,"The singer saw some of the apples. Did the singer see more than one of the apples? Yes.
Michael noticed all of the warnings. Did Michael notice some of the warnings?", Yes.,1
1,all-all,"The singer saw some of the apples. Did the singer see more than one of the apples? Yes.
The actress ordered all of the strawberries. Did the actress order all of the strawberries?", Yes.,1
1,some-some,"The singer saw some of the apples. Did the singer see more than one of the apples? Yes.
Laura got some of the shirts. Did Laura get some of the shirts?", Yes.,1
1,some-all,"Some of the umbrellas are red. Are more than one of the umbrellas red? Yes.
The man sold some of the bottles. Did the man sell all of the bottles?", No.,1
1,all-some,"Some of the umbrellas are red. Are more than one of the umbrellas red? Yes.
Sam spotted all of the performers. Did Sam spot some of the performers?", Yes.,1
1,all-all,"Some of the umbrellas are red. Are more than one of the umbrellas red? Yes.
Bill ordered all of the oranges. Did Bill order all of the oranges?", Yes.,1
1,some-some,"Some of the umbrellas are red. Are more than one of the umbrellas red? Yes.
Sally ate some of the apples. Did Sally eat some of the apples?", Yes.,1
1,some-all,"Two of the shirts are cheap. Are some of the shirts cheap? Yes.
Robin owned some of the cakes. Did Robin own all of the cakes?", No.,1
1,all-some,"Two of the shirts are cheap. Are some of the shirts cheap? Yes.
Michael noticed all of the stores. Did Michael notice some of the stores?", Yes.,1
1,all-all,"Two of the shirts are cheap. Are some of the shirts cheap? Yes.
Sophie spotted all of the backpacks. Did Sophie spot all of the backpacks?", Yes.,1
1,some-some,"Two of the shirts are cheap. Are some of the shirts cheap? Yes.
Adam had some of the keyrings. Did Adam have some of the keyrings?", Yes.,1
1,some-all,"Sally ordered two of the bagels. Did Sally order some of the bagels? Yes.
The actor owned some of the peanuts. Did the actor own all of the peanuts?", No.,1
1,all-some,"Sally ordered two of the bagels. Did Sally order some of the bagels? Yes.
The actress got all of the chocolates. Did the actress get some of the chocolates?", No.,0
1,all-all,"Sally ordered two of the bagels. Did Sally order some of the bagels? Yes.
Lucy purchased all of the pretzels. Did Lucy purchase all of the pretzels?", No.,0
